"concept","standard_name","similarity_score"
"ivzlongtermdebtofconsolidatedinvestmentproducts","revenue",0.554373522458629
"ivzlongtermdebtofconsolidatedinvestmentproducts","revenue",0.554373522458629
"ivzlongtermdebtofconsolidatedinvestmentproducts","net income",0.534785545423843
"ivzlongtermdebtofconsolidatedinvestmentproducts","net income",0.534785545423843
"ivzothercurrentliabilitiesofconsolidatedinvestmentproducts","cash and cash equivalents",0.534195402298851
"ivzothercurrentliabilitiesofconsolidatedinvestmentproducts","cash and cash equivalents",0.534195402298851
"ivzothercurrentliabilitiesofconsolidatedinvestmentproducts","net income",0.529133510167993
"ivzothercurrentliabilitiesofconsolidatedinvestmentproducts","net income",0.529133510167993
"ivzothercurrentliabilitiesofconsolidatedinvestmentproducts","revenue",0.514367816091954
"ivzothercurrentliabilitiesofconsolidatedinvestmentproducts","revenue",0.514367816091954
"ivzotherliabilitiesofconsolidatedinvestmentproducts","cash and cash equivalents",0.593137254901961
"ivzotherliabilitiesofconsolidatedinvestmentproducts","cash and cash equivalents",0.593137254901961
"ivzotherliabilitiesofconsolidatedinvestmentproducts","net income",0.560224089635854
"ivzotherliabilitiesofconsolidatedinvestmentproducts","net income",0.560224089635854
"ivzotherliabilitiesofconsolidatedinvestmentproducts","revenue",0.537990196078431
"ivzotherliabilitiesofconsolidatedinvestmentproducts","revenue",0.537990196078431
"ivzretainedearningsaccumulateddeficitappropriatedforinvestorsinconsolidatedinvestmentproducts","cash and cash equivalents",0.607078853046595
"ivzretainedearningsaccumulateddeficitappropriatedforinvestorsinconsolidatedinvestmentproducts","cash and cash equivalents",0.607078853046595
"ivzretainedearningsaccumulateddeficitappropriatedforinvestorsinconsolidatedinvestmentproducts","revenue",0.55421146953405
"ivzretainedearningsaccumulateddeficitappropriatedforinvestorsinconsolidatedinvestmentproducts","revenue",0.55421146953405
"ivzretainedearningsaccumulateddeficitappropriatedforinvestorsinconsolidatedinvestmentproducts","net income",0.515905017921147
"ivzretainedearningsaccumulateddeficitappropriatedforinvestorsinconsolidatedinvestmentproducts","net income",0.515905017921147
"ivzsecuritydepositassetsandreceivables","cash and cash equivalents",0.687134502923977
"ivzsecuritydepositassetsandreceivables","cash and cash equivalents",0.687134502923977
"ivzsecuritydepositassetsandreceivables","revenue",0.580701754385965
"ivzsecuritydepositassetsandreceivables","revenue",0.580701754385965
"ivzsecuritydepositassetsandreceivables","net income",0.580701754385965
"ivzsecuritydepositassetsandreceivables","net income",0.580701754385965
"ivztotalequity","revenue",0.748677248677249
"ivztotalequity","revenue",0.748677248677249
"ivztotalequity","cash and cash equivalents",0.741269841269841
"ivztotalequity","cash and cash equivalents",0.741269841269841
"ivztotalequity","net income",0.69047619047619
"ivztotalequity","net income",0.69047619047619
"ivzunsettledfundpayables","cash and cash equivalents",0.666666666666667
"ivzunsettledfundpayables","cash and cash equivalents",0.666666666666667
"ivzunsettledfundpayables","revenue",0.625
"ivzunsettledfundpayables","revenue",0.625
"ivzunsettledfundpayables","revenue",0.625
"ivzunsettledfundpayables","revenue",0.625
"ivzunsettledfundpayables","net income",0.55
"ivzunsettledfundpayables","net income",0.55
"ivzunsettledfundreceivables","cash and cash equivalents",0.671296296296296
"ivzunsettledfundreceivables","cash and cash equivalents",0.671296296296296
"ivzunsettledfundreceivables","revenue",0.632716049382716
"ivzunsettledfundreceivables","revenue",0.632716049382716
"ivzunsettledfundreceivables","net income",0.551146384479718
"ivzunsettledfundreceivables","net income",0.551146384479718
"jnjaccruedrebatesreturnsandpromotions","revenue",0.64451951951952
"jnjaccruedrebatesreturnsandpromotions","revenue",0.64451951951952
"jnjaccruedrebatesreturnsandpromotions","cash and cash equivalents",0.616066066066066
"jnjaccruedrebatesreturnsandpromotions","cash and cash equivalents",0.616066066066066
"jnjaccruedrebatesreturnsandpromotions","net income",0.607482482482482
"jnjaccruedrebatesreturnsandpromotions","net income",0.607482482482482
"jnjprepaidexpensesandotherreceivables","cash and cash equivalents",0.731981981981982
"jnjprepaidexpensesandotherreceivables","revenue",0.695695695695696
"jnjprepaidexpensesandotherreceivables","net income",0.600627413127413
"juniorsubordinateddebentureowedtounconsolidatedsubsidiarytrust","cash and cash equivalents",0.59744623655914
"juniorsubordinateddebentureowedtounconsolidatedsubsidiarytrust","net income",0.59744623655914
"juniorsubordinateddebentureowedtounconsolidatedsubsidiarytrust","revenue",0.529825908858167
"kvueaccruedrebatesreturnsandpromotions","revenue",0.64546783625731
"kvueaccruedrebatesreturnsandpromotions","cash and cash equivalents",0.616228070175439
"kvueaccruedrebatesreturnsandpromotions","net income",0.589473684210526
"kvuenetparentinvestment","cash and cash equivalents",0.650966183574879
"kvuenetparentinvestment","revenue",0.622584541062802
"kvuenetparentinvestment","net income",0.584057971014493
"land","revenue",1
"land","net income",0.633333333333333
"land","cash and cash equivalents",0.627450980392157
"lctxaccountsandgrantsreceivablenetcurrent","revenue",0.599311201445348
"lctxaccountsandgrantsreceivablenetcurrent","cash and cash equivalents",0.590108401084011
"lctxaccountsandgrantsreceivablenetcurrent","net income",0.545417590539542
"lctxliabilityclassifiedwarrantsandotherlongtermliabilities","revenue",0.61767925561029
"lctxliabilityclassifiedwarrantsandotherlongtermliabilities","cash and cash equivalents",0.604406130268199
"lctxliabilityclassifiedwarrantsandotherlongtermliabilities","net income",0.530651340996169
"lctxliabilityclassifiedwarrantscurrentportion","cash and cash equivalents",0.650925925925926
"lctxliabilityclassifiedwarrantscurrentportion","revenue",0.622222222222222
"lctxliabilityclassifiedwarrantscurrentportion","net income",0.611111111111111
"lctxliabilityclassifiedwarrantsnetofcurrentportion","cash and cash equivalents",0.627777777777778
"lctxliabilityclassifiedwarrantsnetofcurrentportion","revenue",0.56962962962963
"lctxliabilityclassifiedwarrantsnetofcurrentportion","net income",0.543333333333333
"lctxtradeaccountsandgrantsreceivablenetcurrent","cash and cash equivalents",0.63768115942029
"lctxtradeaccountsandgrantsreceivablenetcurrent","revenue",0.601449275362319
"lctxtradeaccountsandgrantsreceivablenetcurrent","net income",0.567632850241546
"leafdeferredandaccruedincometaxes","cash and cash equivalents",0.72979797979798
"leafdeferredandaccruedincometaxes","net income",0.691919191919192
"leafdeferredandaccruedincometaxes","revenue",0.635521885521886
"leafloansandleasesreceivablejointventure","cash and cash equivalents",0.583333333333333
"leafloansandleasesreceivablejointventure","net income",0.567063492063492
"leafloansandleasesreceivablejointventure","revenue",0.556018518518519
"leaseholdimprovementsgross","cash and cash equivalents",0.597008547008547
"leaseholdimprovementsgross","net income",0.584045584045584
"leaseholdimprovementsgross","revenue",0.535897435897436
"lfacdeferredunderwritingfeepayable","cash and cash equivalents",0.656108597285068
"lfacdeferredunderwritingfeepayable","net income",0.645969498910675
"lfacdeferredunderwritingfeepayable","revenue",0.607843137254902
"lfacfranchisetaxpayable","cash and cash equivalents",0.721014492753623
"lfacfranchisetaxpayable","revenue",0.634943639291465
"lfacfranchisetaxpayable","net income",0.60036231884058
"lfacpromissorynoterelatedtoextensionrelatedparty","cash and cash equivalents",0.525462962962963
"lfacpromissorynoterelatedtoextensionrelatedparty","net income",0.525462962962963
"lfacpromissorynoterelatedtoextensionrelatedparty","revenue",0.476673789173789
"liabilities","revenue",0.735690235690236
"liabilities","cash and cash equivalents",0.717171717171717
"liabilities","net income",0.661227661227661
"liabilitiesandstockholdersequity","net income",0.59375
"liabilitiesandstockholdersequity","revenue",0.576388888888889
"liabilitiesandstockholdersequity","cash and cash equivalents",0.572916666666667
"liabilitiescurrent","revenue",0.759259259259259
"liabilitiescurrent","cash and cash equivalents",0.638888888888889
"liabilitiescurrent","net income",0.595975783475784
"liabilitiesnoncurrent","revenue",0.674603174603175
"liabilitiesnoncurrent","cash and cash equivalents",0.616468253968254
"liabilitiesnoncurrent","net income",0.601587301587302
"liabilitiesofdisposalgroupincludingdiscontinuedoperationcurrent","revenue",0.621693121693122
"liabilitiesofdisposalgroupincludingdiscontinuedoperationcurrent","net income",0.600529100529101
"liabilitiesofdisposalgroupincludingdiscontinuedoperationcurrent","cash and cash equivalents",0.582149818991924
"liabilitiesofdisposalgroupincludingdiscontinuedoperationnoncurrent","revenue",0.622655122655123
"liabilitiesofdisposalgroupincludingdiscontinuedoperationnoncurrent","net income",0.602453102453102
"liabilitiesofdisposalgroupincludingdiscontinuedoperationnoncurrent","cash and cash equivalents",0.569360269360269
"liabilitiesotherthanlongtermdebtnoncurrent","cash and cash equivalents",0.654761904761905
"liabilitiesotherthanlongtermdebtnoncurrent","revenue",0.600859788359788
"liabilitiesotherthanlongtermdebtnoncurrent","net income",0.558531746031746
"liabilitiessubjecttocompromise","cash and cash equivalents",0.677777777777778
"liabilitiessubjecttocompromise","net income",0.658730158730159
"liabilitiessubjecttocompromise","revenue",0.638888888888889
"liabilityforasbestosandenvironmentalclaimsgross","cash and cash equivalents",0.582003546099291
"liabilityforasbestosandenvironmentalclaimsgross","revenue",0.543892828999212
"liabilityforasbestosandenvironmentalclaimsgross","net income",0.520549190761957
"liabilityforfuturepolicybenefitsandunpaidclaimsandclaimsadjustmentexpense","revenue",0.58581938102486
"liabilityforfuturepolicybenefitsandunpaidclaimsandclaimsadjustmentexpense","cash and cash equivalents",0.579337899543379
"liabilityforfuturepolicybenefitsandunpaidclaimsandclaimsadjustmentexpense","net income",0.53013698630137
"liabilityforuncertaintaxpositionsnoncurrent","cash and cash equivalents",0.661821705426357
"liabilityforuncertaintaxpositionsnoncurrent","revenue",0.549095607235142
"liabilityforuncertaintaxpositionsnoncurrent","net income",0.545736434108527
"limitedliabilitycompanyllcmembersequityincludingportionattributabletononcontrollinginterest","revenue",0.594851444851445
"limitedliabilitycompanyllcmembersequityincludingportionattributabletononcontrollinginterest","cash and cash equivalents",0.573351648351648
"limitedliabilitycompanyllcmembersequityincludingportionattributabletononcontrollinginterest","net income",0.529485220661691
"lineagecellcomliabilityclassifiedwarrantsandotherlongtermliabilities","cash and cash equivalents",0.580765639589169
"lineagecellcomliabilityclassifiedwarrantsandotherlongtermliabilities","revenue",0.571895424836601
"lineagecellcomliabilityclassifiedwarrantsandotherlongtermliabilities","net income",0.521708683473389
"lineagecellcomliabilityclassifiedwarrantscurrentportion","cash and cash equivalents",0.59745670995671
"lineagecellcomliabilityclassifiedwarrantscurrentportion","revenue",0.596464646464646
"lineagecellcomliabilityclassifiedwarrantscurrentportion","net income",0.528463203463204
"lineagecellcomtradeaccountsandgrantsreceivablenetcurrent","revenue",0.571957671957672
"lineagecellcomtradeaccountsandgrantsreceivablenetcurrent","cash and cash equivalents",0.548992673992674
"lineagecellcomtradeaccountsandgrantsreceivablenetcurrent","net income",0.513644688644689
"lineofcredit","cash and cash equivalents",0.694444444444444
"lineofcredit","revenue",0.601851851851852
"lineofcredit","net income",0.556944444444444
"lineofcreditfacilityamountoutstanding","revenue",0.64004914004914
"lineofcreditfacilityamountoutstanding","cash and cash equivalents",0.573761261261261
"lineofcreditfacilityamountoutstanding","net income",0.487451737451738
"linesofcreditcurrent","cash and cash equivalents",0.608333333333333
"linesofcreditcurrent","net income",0.608333333333333
"linesofcreditcurrent","revenue",0.594444444444444
"loansandleasesreceivableallowance","net income",0.581048581048581
"loansandleasesreceivableallowance","revenue",0.577272727272727
"loansandleasesreceivableallowance","cash and cash equivalents",0.548340548340548
"loansandleasesreceivableconsumerinstallmentdurablegoods","cash and cash equivalents",0.596464646464646
"loansandleasesreceivableconsumerinstallmentdurablegoods","revenue",0.538047138047138
"loansandleasesreceivableconsumerinstallmentdurablegoods","net income",0.535375735375735
"loansandleasesreceivabledeferredincome","cash and cash equivalents",0.687134502923977
"loansandleasesreceivabledeferredincome","revenue",0.58625730994152
"loansandleasesreceivabledeferredincome","net income",0.570217209690894
"loansandleasesreceivablegrosscarryingamount","cash and cash equivalents",0.580841638981174
"loansandleasesreceivablegrosscarryingamount","revenue",0.560815799187892
"loansandleasesreceivablegrosscarryingamount","net income",0.549577167019027
"loansandleasesreceivablenetofdeferredincome","cash and cash equivalents",0.564599483204134
"loansandleasesreceivablenetofdeferredincome","revenue",0.555079559363525
"loansandleasesreceivablenetofdeferredincome","net income",0.545736434108527
"loansandleasesreceivablenetreportedamount","cash and cash equivalents",0.620460704607046
"loansandleasesreceivablenetreportedamount","net income",0.545417590539542
"loansandleasesreceivablenetreportedamount","revenue",0.543089430894309
